province_id, district_name, location_name, ward_no
5,Dang,Ghorahi Sub Metropolitan,10
5,Dang,Ghorahi Sub Metropolitan,11
5,Dang,Ghorahi Sub Metropolitan,12
5,Dang,Ghorahi Sub Metropolitan,13
5,Dang,Ghorahi Sub Metropolitan,14
5,Dang,Ghorahi Sub Metropolitan,15
5,Dang,Ghorahi Sub Metropolitan,16
5,Dang,Ghorahi Sub Metropolitan,17
5,Dang,Ghorahi Sub Metropolitan,18
5,Dang,Ghorahi Sub Metropolitan,19
3,Sindhuli,Ghyanglekh Rural Municipality,1
3,Sindhuli,Ghyanglekh Rural Municipality,2
3,Sindhuli,Ghyanglekh Rural Municipality,3
3,Sindhuli,Ghyanglekh Rural Municipality,4
3,Sindhuli,Ghyanglekh Rural Municipality,5
2,Sarlahi,Godaita Municipality,5
2,Sarlahi,Godaita Municipality,11
2,Sarlahi,Godaita Municipality,1
2,Sarlahi,Godaita Municipality,2
2,Sarlahi,Godaita Municipality,3
2,Sarlahi,Godaita Municipality,4
2,Sarlahi,Godaita Municipality,6
2,Sarlahi,Godaita Municipality,7
2,Sarlahi,Godaita Municipality,8
2,Sarlahi,Godaita Municipality,9
2,Sarlahi,Godaita Municipality,10
2,Sarlahi,Godaita Municipality,12
7,Kailali,Godawari Municipality,6
7,Kailali,Godawari Municipality,12
7,Kailali,Godawari Municipality,1
7,Kailali,Godawari Municipality,2
7,Kailali,Godawari Municipality,3
7,Kailali,Godawari Municipality,4
7,Kailali,Godawari Municipality,5
7,Kailali,Godawari Municipality,7
7,Kailali,Godawari Municipality,8
7,Kailali,Godawari Municipality,9
7,Kailali,Godawari Municipality,10
7,Kailali,Godawari Municipality,11
3,Lalitpur,Godawari Municipality,1
3,Lalitpur,Godawari Municipality,2
3,Lalitpur,Godawari Municipality,3
3,Lalitpur,Godawari Municipality,4
3,Lalitpur,Godawari Municipality,5
3,Lalitpur,Godawari Municipality,6
3,Lalitpur,Godawari Municipality,7
3,Lalitpur,Godawari Municipality,8
3,Lalitpur,Godawari Municipality,9
3,Lalitpur,Godawari Municipality,10
3,Lalitpur,Godawari Municipality,11
3,Lalitpur,Godawari Municipality,12
3,Lalitpur,Godawari Municipality,13
3,Lalitpur,Godawari Municipality,14
3,Kathmandu,Gokarneshwor Municipality,1
3,Kathmandu,Gokarneshwor Municipality,2
3,Kathmandu,Gokarneshwor Municipality,3
3,Kathmandu,Gokarneshwor Municipality,4
3,Kathmandu,Gokarneshwor Municipality,5
3,Kathmandu,Gokarneshwor Municipality,6
3,Kathmandu,Gokarneshwor Municipality,7
3,Kathmandu,Gokarneshwor Municipality,8
3,Kathmandu,Gokarneshwor Municipality,9
3,Ramechap,Gokulganga Rural Municipality,1
3,Ramechap,Gokulganga Rural Municipality,2
3,Ramechap,Gokulganga Rural Municipality,3
3,Ramechap,Gokulganga Rural Municipality,4
3,Ramechap,Gokulganga Rural Municipality,5
3,Ramechap,Gokulganga Rural Municipality,6
3,Sindhuli,Golanjor Rural Municipality,1
3,Sindhuli,Golanjor Rural Municipality,2
3,Sindhuli,Golanjor Rural Municipality,3
3,Sindhuli,Golanjor Rural Municipality,4
3,Sindhuli,Golanjor Rural Municipality,5
3,Sindhuli,Golanjor Rural Municipality,6
3,Sindhuli,Golanjor Rural Municipality,7
2,Siraha,Golbazar Municipality,6
2,Siraha,Golbazar Municipality,10
2,Siraha,Golbazar Municipality,12
2,Siraha,Golbazar Municipality,1
2,Siraha,Golbazar Municipality,2
2,Siraha,Golbazar Municipality,3
2,Siraha,Golbazar Municipality,4
2,Siraha,Golbazar Municipality,5
2,Siraha,Golbazar Municipality,7
2,Siraha,Golbazar Municipality,8
2,Siraha,Golbazar Municipality,9
2,Siraha,Golbazar Municipality,11
2,Siraha,Golbazar Municipality,13
4,Gorkha,Gorkha Municipality,1
4,Gorkha,Gorkha Municipality,2
4,Gorkha,Gorkha Municipality,3
4,Gorkha,Gorkha Municipality,4
4,Gorkha,Gorkha Municipality,5
4,Gorkha,Gorkha Municipality,6
4,Gorkha,Gorkha Municipality,7
4,Gorkha,Gorkha Municipality,8
4,Gorkha,Gorkha Municipality,9
4,Gorkha,Gorkha Municipality,10
4,Gorkha,Gorkha Municipality,11
4,Gorkha,Gorkha Municipality,12
4,Gorkha,Gorkha Municipality,13
4,Gorkha,Gorkha Municipality,14
3,Rasuwa,Gosainkunda Rural Municipality,1
3,Rasuwa,Gosainkunda Rural Municipality,2
3,Rasuwa,Gosainkunda Rural Municipality,3
3,Rasuwa,Gosainkunda Rural Municipality,4
3,Rasuwa,Gosainkunda Rural Municipality,5
3,Rasuwa,Gosainkunda Rural Municipality,6
1,Morang,Gramthan Rural Municipality,4
1,Morang,Gramthan Rural Municipality,5
1,Morang,Gramthan Rural Municipality,7
1,Morang,Gramthan Rural Municipality,1
1,Morang,Gramthan Rural Municipality,2
1,Morang,Gramthan Rural Municipality,3
1,Morang,Gramthan Rural Municipality,6
2,Rautahat,Gujara Municipality,1
2,Rautahat,Gujara Municipality,4
2,Rautahat,Gujara Municipality,9
2,Rautahat,Gujara Municipality,2
2,Rautahat,Gujara Municipality,3
2,Rautahat,Gujara Municipality,5
2,Rautahat,Gujara Municipality,6
2,Rautahat,Gujara Municipality,7
2,Rautahat,Gujara Municipality,8
5,Bardiya,Gulariya Municipality,2
5,Bardiya,Gulariya Municipality,8
5,Bardiya,Gulariya Municipality,10
5,Bardiya,Gulariya Municipality,1
5,Bardiya,Gulariya Municipality,3
5,Bardiya,Gulariya Municipality,4
5,Bardiya,Gulariya Municipality,5
5,Bardiya,Gulariya Municipality,6
5,Bardiya,Gulariya Municipality,7
5,Bardiya,Gulariya Municipality,9
5,Bardiya,Gulariya Municipality,11
5,Bardiya,Gulariya Municipality,12
5,Gulmi,Gulmi Durbar Rural Municipality,6
5,Gulmi,Gulmi Durbar Rural Municipality,1
5,Gulmi,Gulmi Durbar Rural Municipality,2
5,Gulmi,Gulmi Durbar Rural Municipality,3
5,Gulmi,Gulmi Durbar Rural Municipality,4
5,Gulmi,Gulmi Durbar Rural Municipality,5
5,Gulmi,Gulmi Durbar Rural Municipality,7
6,Dailekh,Gurans Rural Municipality,1
6,Dailekh,Gurans Rural Municipality,2
6,Dailekh,Gurans Rural Municipality,3
6,Dailekh,Gurans Rural Municipality,4
6,Dailekh,Gurans Rural Municipality,5
6,Dailekh,Gurans Rural Municipality,6
6,Dailekh,Gurans Rural Municipality,7
6,Dailekh,Gurans Rural Municipality,8
6,Surkhet,Gurbhakot Municipality,1
6,Surkhet,Gurbhakot Municipality,2
6,Surkhet,Gurbhakot Municipality,3
6,Surkhet,Gurbhakot Municipality,4
6,Surkhet,Gurbhakot Municipality,5
6,Surkhet,Gurbhakot Municipality,6
6,Surkhet,Gurbhakot Municipality,7
6,Surkhet,Gurbhakot Municipality,8
6,Surkhet,Gurbhakot Municipality,9
6,Surkhet,Gurbhakot Municipality,10
6,Surkhet,Gurbhakot Municipality,11
6,Surkhet,Gurbhakot Municipality,12
6,Surkhet,Gurbhakot Municipality,13
6,Surkhet,Gurbhakot Municipality,14
6,Jumla,Guthichaur Rural Municipality,1
6,Jumla,Guthichaur Rural Municipality,2
6,Jumla,Guthichaur Rural Municipality,3
6,Jumla,Guthichaur Rural Municipality,4
6,Jumla,Guthichaur Rural Municipality,5
1,Jhapa,Haldibari Rural Municipality,2
1,Jhapa,Haldibari Rural Municipality,1
1,Jhapa,Haldibari Rural Municipality,3
1,Jhapa,Haldibari Rural Municipality,4
1,Jhapa,Haldibari Rural Municipality,5
1,Khotang,Halesi Tuwachung Municipality,1
1,Khotang,Halesi Tuwachung Municipality,2
1,Khotang,Halesi Tuwachung Municipality,3
1,Khotang,Halesi Tuwachung Municipality,4
1,Khotang,Halesi Tuwachung Municipality,5
1,Khotang,Halesi Tuwachung Municipality,6
1,Khotang,Halesi Tuwachung Municipality,7
1,Khotang,Halesi Tuwachung Municipality,8
1,Khotang,Halesi Tuwachung Municipality,9
1,Khotang,Halesi Tuwachung Municipality,10
1,Khotang,Halesi Tuwachung Municipality,11
2,Dhanusha,Hansapur Municipality,6
2,Dhanusha,Hansapur Municipality,1
2,Dhanusha,Hansapur Municipality,2
2,Dhanusha,Hansapur Municipality,3
2,Dhanusha,Hansapur Municipality,4
2,Dhanusha,Hansapur Municipality,5
2,Dhanusha,Hansapur Municipality,7
2,Dhanusha,Hansapur Municipality,8
2,Dhanusha,Hansapur Municipality,9
2,Saptari,Hanumannagar kankalini Municipality,1
2,Saptari,Hanumannagar kankalini Municipality,3
2,Saptari,Hanumannagar kankalini Municipality,9
2,Saptari,Hanumannagar kankalini Municipality,12
2,Saptari,Hanumannagar kankalini Municipality,2
2,Saptari,Hanumannagar kankalini Municipality,4
2,Saptari,Hanumannagar kankalini Municipality,5
2,Saptari,Hanumannagar kankalini Municipality,6
2,Saptari,Hanumannagar kankalini Municipality,7
2,Saptari,Hanumannagar kankalini Municipality,8
2,Saptari,Hanumannagar kankalini Municipality,10
2,Saptari,Hanumannagar kankalini Municipality,11
2,Saptari,Hanumannagar kankalini Municipality,13
2,Saptari,Hanumannagar kankalini Municipality,14
3,Sindhuli,Hariharpurgadhi Rural Municipality,1
3,Sindhuli,Hariharpurgadhi Rural Municipality,2
3,Sindhuli,Hariharpurgadhi Rural Municipality,3
3,Sindhuli,Hariharpurgadhi Rural Municipality,4
3,Sindhuli,Hariharpurgadhi Rural Municipality,5
3,Sindhuli,Hariharpurgadhi Rural Municipality,6
3,Sindhuli,Hariharpurgadhi Rural Municipality,7
3,Sindhuli,Hariharpurgadhi Rural Municipality,8
1,Sunsari,Harinagara Rural Municipality,1
1,Sunsari,Harinagara Rural Municipality,2
1,Sunsari,Harinagara Rural Municipality,3
1,Sunsari,Harinagara Rural Municipality,4
1,Sunsari,Harinagara Rural Municipality,5
1,Sunsari,Harinagara Rural Municipality,6
1,Sunsari,Harinagara Rural Municipality,7
4,Syangja,Harinas Rural Municipality,1
4,Syangja,Harinas Rural Municipality,2
4,Syangja,Harinas Rural Municipality,3
4,Syangja,Harinas Rural Municipality,4
4,Syangja,Harinas Rural Municipality,5
4,Syangja,Harinas Rural Municipality,6
4,Syangja,Harinas Rural Municipality,7
2,Sarlahi,Haripur Municipality,1
2,Sarlahi,Haripur Municipality,2
2,Sarlahi,Haripur Municipality,3
2,Sarlahi,Haripur Municipality,4
2,Sarlahi,Haripur Municipality,5
2,Sarlahi,Haripur Municipality,6
2,Sarlahi,Haripur Municipality,7
2,Sarlahi,Haripur Municipality,8
2,Sarlahi,Haripur Municipality,9
2,Sarlahi,Haripurwa Municipality,1
2,Sarlahi,Haripurwa Municipality,2
2,Sarlahi,Haripurwa Municipality,3
2,Sarlahi,Haripurwa Municipality,4
2,Sarlahi,Haripurwa Municipality,5
2,Sarlahi,Haripurwa Municipality,6
2,Sarlahi,Haripurwa Municipality,7
2,Sarlahi,Haripurwa Municipality,8
2,Sarlahi,Haripurwa Municipality,9
2,Sarlahi,Hariwan Municipality,4
2,Sarlahi,Hariwan Municipality,1
2,Sarlahi,Hariwan Municipality,2
2,Sarlahi,Hariwan Municipality,3
2,Sarlahi,Hariwan Municipality,5
2,Sarlahi,Hariwan Municipality,6
2,Sarlahi,Hariwan Municipality,7
2,Sarlahi,Hariwan Municipality,8
2,Sarlahi,Hariwan Municipality,9
2,Sarlahi,Hariwan Municipality,10
2,Sarlahi,Hariwan Municipality,11
1,Bhojpur,Hatuwagadhi Rural Municipality,3
1,Bhojpur,Hatuwagadhi Rural Municipality,1
1,Bhojpur,Hatuwagadhi Rural Municipality,2
1,Bhojpur,Hatuwagadhi Rural Municipality,4
1,Bhojpur,Hatuwagadhi Rural Municipality,5
1,Bhojpur,Hatuwagadhi Rural Municipality,6
1,Bhojpur,Hatuwagadhi Rural Municipality,7
1,Bhojpur,Hatuwagadhi Rural Municipality,8
1,Bhojpur,Hatuwagadhi Rural Municipality,9
3,Sindhupalchok,Helambu Rural Municipality,1
3,Sindhupalchok,Helambu Rural Municipality,2
3,Sindhupalchok,Helambu Rural Municipality,3
3,Sindhupalchok,Helambu Rural Municipality,4
3,Sindhupalchok,Helambu Rural Municipality,5
3,Sindhupalchok,Helambu Rural Municipality,6
3,Sindhupalchok,Helambu Rural Municipality,7
3,Makawanpur,Hetauda Sub Metropolitan,13
3,Makawanpur,Hetauda Sub Metropolitan,1
3,Makawanpur,Hetauda Sub Metropolitan,2
3,Makawanpur,Hetauda Sub Metropolitan,3
3,Makawanpur,Hetauda Sub Metropolitan,4
3,Makawanpur,Hetauda Sub Metropolitan,5
3,Makawanpur,Hetauda Sub Metropolitan,6
3,Makawanpur,Hetauda Sub Metropolitan,7
3,Makawanpur,Hetauda Sub Metropolitan,8
3,Makawanpur,Hetauda Sub Metropolitan,9
3,Makawanpur,Hetauda Sub Metropolitan,10
3,Makawanpur,Hetauda Sub Metropolitan,11
3,Makawanpur,Hetauda Sub Metropolitan,12
3,Makawanpur,Hetauda Sub Metropolitan,14
3,Makawanpur,Hetauda Sub Metropolitan,15
3,Makawanpur,Hetauda Sub Metropolitan,16
3,Makawanpur,Hetauda Sub Metropolitan,17
3,Makawanpur,Hetauda Sub Metropolitan,18
3,Makawanpur,Hetauda Sub Metropolitan,19
1,Panchthar,Hilihan Rural Municipality,4
1,Panchthar,Hilihan Rural Municipality,6
1,Panchthar,Hilihan Rural Municipality,7
1,Panchthar,Hilihan Rural Municipality,1
1,Panchthar,Hilihan Rural Municipality,2
1,Panchthar,Hilihan Rural Municipality,3
1,Panchthar,Hilihan Rural Municipality,5
6,Jumla,Hima Rural Municipality,1
6,Jumla,Hima Rural Municipality,2
6,Jumla,Hima Rural Municipality,3
6,Jumla,Hima Rural Municipality,4
6,Jumla,Hima Rural Municipality,5
6,Jumla,Hima Rural Municipality,6
6,Jumla,Hima Rural Municipality,7
7,Bajura,Himali Rural Municipality,1
7,Bajura,Himali Rural Municipality,2
7,Bajura,Himali Rural Municipality,3
7,Bajura,Himali Rural Municipality,4
7,Bajura,Himali Rural Municipality,5
7,Bajura,Himali Rural Municipality,6
7,Bajura,Himali Rural Municipality,7
4,Nawalparasi,Hupsekot Rural Municipality,1
4,Nawalparasi,Hupsekot Rural Municipality,2
4,Nawalparasi,Hupsekot Rural Municipality,3
4,Nawalparasi,Hupsekot Rural Municipality,4
4,Nawalparasi,Hupsekot Rural Municipality,5
4,Nawalparasi,Hupsekot Rural Municipality,6
1,Ilam,Illam Municipality,4
1,Ilam,Illam Municipality,1
1,Ilam,Illam Municipality,2
1,Ilam,Illam Municipality,3
1,Ilam,Illam Municipality,5
1,Ilam,Illam Municipality,6
1,Ilam,Illam Municipality,7
1,Ilam,Illam Municipality,8
1,Ilam,Illam Municipality,9
1,Ilam,Illam Municipality,10
1,Ilam,Illam Municipality,11
1,Ilam,Illam Municipality,12
1,Sunsari,Inaruwa Municipality,1
1,Sunsari,Inaruwa Municipality,4
1,Sunsari,Inaruwa Municipality,2
1,Sunsari,Inaruwa Municipality,3
1,Sunsari,Inaruwa Municipality,5
1,Sunsari,Inaruwa Municipality,6
1,Sunsari,Inaruwa Municipality,7
1,Sunsari,Inaruwa Municipality,8
1,Sunsari,Inaruwa Municipality,9
1,Sunsari,Inaruwa Municipality,10
3,Makawanpur,Indrasarobar Rural Municipality,1
3,Makawanpur,Indrasarobar Rural Municipality,2
3,Makawanpur,Indrasarobar Rural Municipality,3
3,Makawanpur,Indrasarobar Rural Municipality,4
3,Makawanpur,Indrasarobar Rural Municipality,5
3,Sindhupalchok,Indrawati Rural Municipality,1
3,Sindhupalchok,Indrawati Rural Municipality,2
3,Sindhupalchok,Indrawati Rural Municipality,3
3,Sindhupalchok,Indrawati Rural Municipality,4
3,Sindhupalchok,Indrawati Rural Municipality,5
3,Sindhupalchok,Indrawati Rural Municipality,6
3,Sindhupalchok,Indrawati Rural Municipality,7
3,Sindhupalchok,Indrawati Rural Municipality,8
3,Sindhupalchok,Indrawati Rural Municipality,9
3,Sindhupalchok,Indrawati Rural Municipality,10
3,Sindhupalchok,Indrawati Rural Municipality,11
3,Sindhupalchok,Indrawati Rural Municipality,12
2,Rautahat,Ishanath Municipality,5
2,Rautahat,Ishanath Municipality,7
2,Rautahat,Ishanath Municipality,8
2,Rautahat,Ishanath Municipality,1
2,Rautahat,Ishanath Municipality,2
2,Rautahat,Ishanath Municipality,3
2,Rautahat,Ishanath Municipality,4
2,Rautahat,Ishanath Municipality,6
2,Rautahat,Ishanath Municipality,9
2,Sarlahi,Ishworpur Municipality,1
2,Sarlahi,Ishworpur Municipality,3
2,Sarlahi,Ishworpur Municipality,2
2,Sarlahi,Ishworpur Municipality,4
2,Sarlahi,Ishworpur Municipality,5
2,Sarlahi,Ishworpur Municipality,6
2,Sarlahi,Ishworpur Municipality,7
2,Sarlahi,Ishworpur Municipality,8
2,Sarlahi,Ishworpur Municipality,9
2,Sarlahi,Ishworpur Municipality,10
2,Sarlahi,Ishworpur Municipality,11
2,Sarlahi,Ishworpur Municipality,12
2,Sarlahi,Ishworpur Municipality,13
2,Sarlahi,Ishworpur Municipality,14
2,Sarlahi,Ishworpur Municipality,15
5,Gulmi,Isma Rural Municipality,1
5,Gulmi,Isma Rural Municipality,2
5,Gulmi,Isma Rural Municipality,3
5,Gulmi,Isma Rural Municipality,4
5,Gulmi,Isma Rural Municipality,5
5,Gulmi,Isma Rural Municipality,6
1,Sunsari,Itahari Sub Metropolitan,1
1,Sunsari,Itahari Sub Metropolitan,2
1,Sunsari,Itahari Sub Metropolitan,3
1,Sunsari,Itahari Sub Metropolitan,4
1,Sunsari,Itahari Sub Metropolitan,5
1,Sunsari,Itahari Sub Metropolitan,6
1,Sunsari,Itahari Sub Metropolitan,7
1,Sunsari,Itahari Sub Metropolitan,8
1,Sunsari,Itahari Sub Metropolitan,9
1,Sunsari,Itahari Sub Metropolitan,10
1,Sunsari,Itahari Sub Metropolitan,11
1,Sunsari,Itahari Sub Metropolitan,12
1,Sunsari,Itahari Sub Metropolitan,13
1,Sunsari,Itahari Sub Metropolitan,14
1,Sunsari,Itahari Sub Metropolitan,15
1,Sunsari,Itahari Sub Metropolitan,16
1,Sunsari,Itahari Sub Metropolitan,17
1,Sunsari,Itahari Sub Metropolitan,18
1,Sunsari,Itahari Sub Metropolitan,19
1,Sunsari,Itahari Sub Metropolitan,20
6,Dolpa,Jagadulla Rural Municipality,1
6,Dolpa,Jagadulla Rural Municipality,2
6,Dolpa,Jagadulla Rural Municipality,3
6,Dolpa,Jagadulla Rural Municipality,4
6,Dolpa,Jagadulla Rural Municipality,5
6,Dolpa,Jagadulla Rural Municipality,6
2,Parsa,Jagarnathpur Rural Municipality,2
2,Parsa,Jagarnathpur Rural Municipality,1
2,Parsa,Jagarnathpur Rural Municipality,3
2,Parsa,Jagarnathpur Rural Municipality,4
2,Parsa,Jagarnathpur Rural Municipality,5
2,Parsa,Jagarnathpur Rural Municipality,6
1,Morang,Jahada Rural Municipality,5
1,Morang,Jahada Rural Municipality,6
1,Morang,Jahada Rural Municipality,7
1,Morang,Jahada Rural Municipality,1
1,Morang,Jahada Rural Municipality,2
1,Morang,Jahada Rural Municipality,3
1,Morang,Jahada Rural Municipality,4
4,Baglung,Jaimuni Municipality,1
4,Baglung,Jaimuni Municipality,2
4,Baglung,Jaimuni Municipality,3
4,Baglung,Jaimuni Municipality,4
4,Baglung,Jaimuni Municipality,5
4,Baglung,Jaimuni Municipality,6
4,Baglung,Jaimuni Municipality,7
4,Baglung,Jaimuni Municipality,8
4,Baglung,Jaimuni Municipality,9
4,Baglung,Jaimuni Municipality,10
2,Mahotari,Jaleshwor Municipality,10
2,Mahotari,Jaleshwor Municipality,1
2,Mahotari,Jaleshwor Municipality,2
2,Mahotari,Jaleshwor Municipality,3
2,Mahotari,Jaleshwor Municipality,4
2,Mahotari,Jaleshwor Municipality,5
2,Mahotari,Jaleshwor Municipality,6
2,Mahotari,Jaleshwor Municipality,7
2,Mahotari,Jaleshwor Municipality,8
2,Mahotari,Jaleshwor Municipality,9
2,Mahotari,Jaleshwor Municipality,11
2,Mahotari,Jaleshwor Municipality,12
4,Parwat,Jaljala Rural Municipality,1
4,Parwat,Jaljala Rural Municipality,2
4,Parwat,Jaljala Rural Municipality,3
4,Parwat,Jaljala Rural Municipality,4
4,Parwat,Jaljala Rural Municipality,5
4,Parwat,Jaljala Rural Municipality,6
4,Parwat,Jaljala Rural Municipality,7
4,Parwat,Jaljala Rural Municipality,8
4,Parwat,Jaljala Rural Municipality,9
5,Banke,Janaki Rural Municipality,2
5,Banke,Janaki Rural Municipality,3
5,Banke,Janaki Rural Municipality,5
5,Banke,Janaki Rural Municipality,1
5,Banke,Janaki Rural Municipality,4
5,Banke,Janaki Rural Municipality,6
7,Kailali,Janaki Rural Municipality,1
7,Kailali,Janaki Rural Municipality,2
7,Kailali,Janaki Rural Municipality,3
7,Kailali,Janaki Rural Municipality,4
7,Kailali,Janaki Rural Municipality,5
7,Kailali,Janaki Rural Municipality,6
7,Kailali,Janaki Rural Municipality,7
7,Kailali,Janaki Rural Municipality,8
7,Kailali,Janaki Rural Municipality,9
2,Dhanusha,Janaknandini Rural Municipality,1
2,Dhanusha,Janaknandini Rural Municipality,3
2,Dhanusha,Janaknandini Rural Municipality,6
2,Dhanusha,Janaknandini Rural Municipality,2
2,Dhanusha,Janaknandini Rural Municipality,4
2,Dhanusha,Janaknandini Rural Municipality,5
2,Dhanusha,Janakpur Sub Metropolitan,1
2,Dhanusha,Janakpur Sub Metropolitan,2
2,Dhanusha,Janakpur Sub Metropolitan,14
2,Dhanusha,Janakpur Sub Metropolitan,18
2,Dhanusha,Janakpur Sub Metropolitan,20
2,Dhanusha,Janakpur Sub Metropolitan,23
2,Dhanusha,Janakpur Sub Metropolitan,3
2,Dhanusha,Janakpur Sub Metropolitan,4
2,Dhanusha,Janakpur Sub Metropolitan,5
2,Dhanusha,Janakpur Sub Metropolitan,6
2,Dhanusha,Janakpur Sub Metropolitan,7
2,Dhanusha,Janakpur Sub Metropolitan,8
2,Dhanusha,Janakpur Sub Metropolitan,9
2,Dhanusha,Janakpur Sub Metropolitan,10
2,Dhanusha,Janakpur Sub Metropolitan,11
2,Dhanusha,Janakpur Sub Metropolitan,12
2,Dhanusha,Janakpur Sub Metropolitan,13
2,Dhanusha,Janakpur Sub Metropolitan,15
2,Dhanusha,Janakpur Sub Metropolitan,16
2,Dhanusha,Janakpur Sub Metropolitan,17
2,Dhanusha,Janakpur Sub Metropolitan,19
2,Dhanusha,Janakpur Sub Metropolitan,21
2,Dhanusha,Janakpur Sub Metropolitan,22
2,Dhanusha,Janakpur Sub Metropolitan,24
2,Dhanusha,Janakpur Sub Metropolitan,25
1,Khotang,Jante Dhunga Rural Municipality,1
1,Khotang,Jante Dhunga Rural Municipality,2
1,Khotang,Jante Dhunga Rural Municipality,3
1,Khotang,Jante Dhunga Rural Municipality,4
1,Khotang,Jante Dhunga Rural Municipality,5
1,Khotang,Jante Dhunga Rural Municipality,6
7,Bajhang,Jayaprithvi Municipality,1
7,Bajhang,Jayaprithvi Municipality,2
7,Bajhang,Jayaprithvi Municipality,3
7,Bajhang,Jayaprithvi Municipality,4
7,Bajhang,Jayaprithvi Municipality,5
7,Bajhang,Jayaprithvi Municipality,6
7,Bajhang,Jayaprithvi Municipality,7
7,Bajhang,Jayaprithvi Municipality,8
7,Bajhang,Jayaprithvi Municipality,9
7,Bajhang,Jayaprithvi Municipality,10
7,Bajhang,Jayaprithvi Municipality,11
1,Jhapa,Jhapa Rural Municipality,4
1,Jhapa,Jhapa Rural Municipality,1
1,Jhapa,Jhapa Rural Municipality,2
1,Jhapa,Jhapa Rural Municipality,3
1,Jhapa,Jhapa Rural Municipality,5
1,Jhapa,Jhapa Rural Municipality,6
1,Jhapa,Jhapa Rural Municipality,7
5,Pyuthan,Jhimruk Rural Municipality,2
5,Pyuthan,Jhimruk Rural Municipality,1
5,Pyuthan,Jhimruk Rural Municipality,3
5,Pyuthan,Jhimruk Rural Municipality,4
5,Pyuthan,Jhimruk Rural Municipality,5
5,Pyuthan,Jhimruk Rural Municipality,6
5,Pyuthan,Jhimruk Rural Municipality,7
5,Pyuthan,Jhimruk Rural Municipality,8
2,Parsa,Jirabhawani Rural Municipality,1
2,Parsa,Jirabhawani Rural Municipality,2
2,Parsa,Jirabhawani Rural Municipality,3
2,Parsa,Jirabhawani Rural Municipality,4
2,Parsa,Jirabhawani Rural Municipality,5
3,Dolakha,Jiri Municipality,1
3,Dolakha,Jiri Municipality,2
3,Dolakha,Jiri Municipality,3
3,Dolakha,Jiri Municipality,4
3,Dolakha,Jiri Municipality,5
3,Dolakha,Jiri Municipality,6
3,Dolakha,Jiri Municipality,7
3,Dolakha,Jiri Municipality,8
3,Dolakha,Jiri Municipality,9
2,Bara,Jitpursimara Sub Metropolitan,7
2,Bara,Jitpursimara Sub Metropolitan,1
2,Bara,Jitpursimara Sub Metropolitan,2
2,Bara,Jitpursimara Sub Metropolitan,3
2,Bara,Jitpursimara Sub Metropolitan,4
2,Bara,Jitpursimara Sub Metropolitan,5
2,Bara,Jitpursimara Sub Metropolitan,6
2,Bara,Jitpursimara Sub Metropolitan,8
2,Bara,Jitpursimara Sub Metropolitan,9
2,Bara,Jitpursimara Sub Metropolitan,10
2,Bara,Jitpursimara Sub Metropolitan,11
2,Bara,Jitpursimara Sub Metropolitan,12
2,Bara,Jitpursimara Sub Metropolitan,13
2,Bara,Jitpursimara Sub Metropolitan,14
2,Bara,Jitpursimara Sub Metropolitan,15
2,Bara,Jitpursimara Sub Metropolitan,16
2,Bara,Jitpursimara Sub Metropolitan,17
2,Bara,Jitpursimara Sub Metropolitan,18
